date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,winddirdegree,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2015-07-01,1,34,19,27,0.0,9,13.6,323,113,39,10,1012,0,27,10,27,11,27,7,5.566666666666666,19.783333333333335,75.9,7,-0.4999999999999997,-0.8660254037844388,1,0.20129852008866006,0.9795299412524945,0.7986355100472928,-0.6018150231520483
2015-07-02,1,35,22,27,0.0,14,13.6,312,113,45,10,1010,0,28,13,27,17,28,7,5.583333333333333,19.783333333333335,82.8,7,-0.4999999999999997,-0.8660254037844388,2,0.39435585511331855,0.9189578116202306,0.6691306063588578,-0.7431448254773946
2015-07-03,1,32,20,25,0.0,17,13.6,290,113,48,10,1011,1,25,12,25,20,25,7,5.583333333333333,19.783333333333335,89.7,7,-0.4999999999999997,-0.8660254037844388,3,0.5712682150947923,0.8207634412072763,0.342020143325669,-0.9396926207859083
2015-07-04,1,33,20,26,0.0,12,13.6,290,113,38,10,1012,0,26,8,26,15,26,7,5.583333333333333,19.766666666666666,96.6,7,-0.4999999999999997,-0.8660254037844388,4,0.7247927872291199,0.6889669190756866,0.342020143325669,-0.9396926207859083
2015-07-05,1,33,20,27,0.0,13,13.6,294,113,32,10,1011,0,27,8,28,15,27,7,5.6,19.766666666666666,96.6,7,-0.4999999999999997,-0.8660254037844388,5,0.8486442574947509,0.5289640103269624,0.40673664307579976,-0.9135454576426011
2015-07-06,1,35,23,28,0.0,14,13.6,294,113,34,10,1010,0,28,10,28,16,28,7,5.6,19.766666666666666,89.7,7,-0.4999999999999997,-0.8660254037844388,6,0.9377521321470804,0.3473052528448203,0.40673664307579976,-0.9135454576426011
2015-07-07,1,33,21,26,0.0,17,13.6,285,113,41,10,1009,0,26,10,26,20,26,7,5.616666666666667,19.766666666666666,82.8,7,-0.4999999999999997,-0.8660254037844388,7,0.9884683243281114,0.1514277775045767,0.2588190451025203,-0.9659258262890684
2015-07-08,1,32,19,25,0.0,15,13.6,289,113,46,10,1009,0,25,11,25,17,25,7,5.616666666666667,19.766666666666666,75.9,7,-0.4999999999999997,-0.8660254037844388,8,0.9987165071710528,-0.05064916883871264,0.3255681544571563,-0.945518575599317
2015-07-09,1,34,22,27,0.0,12,13.6,293,113,36,10,1009,0,27,7,27,13,27,7,5.633333333333333,19.766666666666666,69.0,7,-0.4999999999999997,-0.8660254037844388,9,0.9680771188662043,-0.2506525322587204,0.3907311284892735,-0.9205048534524405
2015-07-10,1,34,22,27,0.0,14,13.6,295,113,37,10,1010,0,27,10,27,16,27,7,5.633333333333333,19.75,62.1,7,-0.4999999999999997,-0.8660254037844388,10,0.8978045395707416,-0.4403941515576344,0.4226182617406996,-0.9063077870366499
2015-07-11,1,33,21,26,0.0,17,13.6,296,113,44,10,1008,1,27,12,26,21,27,7,5.65,19.75,55.2,7,-0.4999999999999997,-0.8660254037844388,11,0.7907757369376989,-0.6121059825476626,0.4383711467890774,-0.898794046299167
2015-07-12,1,32,20,25,0.0,17,13.6,284,113,40,10,1006,0,25,9,25,19,25,7,5.65,19.75,48.3,7,-0.4999999999999997,-0.8660254037844388,12,0.6513724827222223,-0.7587581226927909,0.24192189559966745,-0.9702957262759966
2015-07-13,1,32,21,26,0.0,12,13.6,289,113,41,10,1006,0,27,10,26,14,27,7,5.666666666666667,19.75,41.4,7,-0.4999999999999997,-0.8660254037844388,13,0.48530196253108104,-0.8743466161445821,0.3255681544571563,-0.945518575599317
2015-07-14,1,34,22,27,0.0,15,13.6,302,113,44,10,1007,2,28,13,27,18,28,7,5.666666666666667,19.733333333333334,34.5,7,-0.4999999999999997,-0.8660254037844388,14,0.29936312297335804,-0.9541392564000488,0.5299192642332047,-0.8480480961564262
2015-07-15,1,34,22,27,0.0,15,13.6,288,113,42,10,1008,0,27,12,27,18,27,7,5.683333333333334,19.733333333333334,27.6,7,-0.4999999999999997,-0.8660254037844388,15,0.10116832198743272,-0.994869323391895,0.30901699437494723,-0.9510565162951536
2015-07-16,1,33,23,27,0.0,16,13.6,285,113,40,10,1008,0,27,11,27,19,27,7,5.7,19.716666666666665,20.7,7,-0.4999999999999997,-0.8660254037844388,16,-0.10116832198743204,-0.9948693233918952,0.2588190451025203,-0.9659258262890684
2015-07-17,1,34,23,28,0.0,17,13.6,283,113,37,10,1008,0,27,11,28,20,27,7,5.7,19.716666666666665,13.8,7,-0.4999999999999997,-0.8660254037844388,17,-0.2993631229733582,-0.9541392564000488,0.22495105434386492,-0.9743700647852352
2015-07-18,1,34,22,28,0.0,18,13.6,286,113,39,10,1007,0,27,11,28,21,27,7,5.716666666666667,19.716666666666665,6.9,7,-0.4999999999999997,-0.8660254037844388,18,-0.4853019625310808,-0.8743466161445822,0.2756373558169994,-0.9612616959383188
2015-07-19,1,34,22,28,0.0,15,13.6,292,113,43,10,1006,0,28,13,28,18,28,7,5.716666666666667,19.7,0.0,7,-0.4999999999999997,-0.8660254037844388,19,-0.651372482722222,-0.7587581226927911,0.37460659341591196,-0.9271838545667874
2015-07-20,1,35,22,28,0.0,14,13.6,296,113,39,10,1005,0,28,11,28,16,28,7,5.733333333333333,19.7,0.0,7,-0.4999999999999997,-0.8660254037844388,20,-0.7907757369376986,-0.6121059825476627,0.4383711467890774,-0.898794046299167
2015-07-21,1,35,23,29,0.0,13,13.6,294,113,35,10,1005,0,28,10,29,15,28,7,5.75,19.683333333333334,6.9,7,-0.4999999999999997,-0.8660254037844388,21,-0.8978045395707417,-0.44039415155763423,0.40673664307579976,-0.9135454576426011
2015-07-22,1,36,23,29,0.0,13,13.6,294,113,33,10,1006,0,29,10,29,16,29,7,5.75,19.683333333333334,13.8,7,-0.4999999999999997,-0.8660254037844388,22,-0.9680771188662041,-0.2506525322587213,0.40673664307579976,-0.9135454576426011
2015-07-23,1,37,24,30,0.0,13,13.6,303,113,28,10,1007,0,29,7,30,17,29,7,5.766666666666667,19.666666666666668,20.7,7,-0.4999999999999997,-0.8660254037844388,23,-0.9987165071710528,-0.05064916883871355,0.5446390350150266,-0.8386705679454243
2015-07-24,1,38,26,31,0.0,17,13.6,281,113,23,10,1008,0,30,7,31,20,30,8,5.766666666666667,19.65,27.6,7,-0.4999999999999997,-0.8660254037844388,24,-0.9884683243281114,0.15142777750457667,0.1908089953765451,-0.9816271834476639
2015-07-25,1,37,27,31,0.0,16,13.6,326,113,25,10,1008,0,30,8,31,19,30,8,5.783333333333333,19.65,34.5,7,-0.4999999999999997,-0.8660254037844388,25,-0.9377521321470804,0.3473052528448203,0.8290375725550418,-0.5591929034707466
2015-07-26,1,36,25,29,0.0,15,13.6,300,113,34,10,1007,0,29,11,29,18,29,7,5.8,19.633333333333333,41.4,7,-0.4999999999999997,-0.8660254037844388,26,-0.848644257494751,0.5289640103269624,0.5000000000000001,-0.8660254037844386
2015-07-27,1,35,22,28,0.0,14,13.6,297,113,42,10,1005,0,28,12,28,17,28,7,5.8,19.633333333333333,48.3,7,-0.4999999999999997,-0.8660254037844388,27,-0.72479278722912,0.6889669190756865,0.45399049973954664,-0.891006524188368
2015-07-28,1,35,22,28,0.0,14,13.6,293,113,44,10,1005,7,28,13,28,17,28,7,5.816666666666666,19.616666666666667,55.2,7,-0.4999999999999997,-0.8660254037844388,28,-0.5712682150947924,0.8207634412072763,0.3907311284892735,-0.9205048534524405
2015-07-29,1,35,24,29,0.0,13,13.6,285,113,33,10,1006,0,28,9,29,14,28,7,5.833333333333333,19.6,62.1,7,-0.4999999999999997,-0.8660254037844388,29,-0.3943558551133187,0.9189578116202306,0.2588190451025203,-0.9659258262890684
2015-07-30,1,35,24,30,0.0,15,13.6,279,113,29,10,1006,0,29,8,30,17,29,7,5.833333333333333,19.583333333333332,69.0,7,-0.4999999999999997,-0.8660254037844388,30,-0.20129852008866114,0.9795299412524943,0.15643446504023067,-0.9876883405951378
2015-07-31,1,36,27,30,0.0,14,13.6,281,113,30,10,1007,0,30,11,31,16,30,8,5.85,19.583333333333332,75.9,7,-0.4999999999999997,-0.8660254037844388,31,-2.4492935982947064e-16,1.0,0.1908089953765451,-0.9816271834476639
2015-08-01,1,38,26,32,0.0,10,13.6,257,113,34,10,1008,0,32,13,32,11,32,8,5.866666666666667,19.566666666666666,82.8,8,-0.8660254037844384,-0.5000000000000004,1,0.20129852008866006,0.9795299412524945,-0.22495105434386525,-0.9743700647852351
2015-08-02,1,41,29,35,4.4,6,13.6,184,176,22,10,1007,13,34,9,35,7,34,8,5.866666666666667,19.55,89.7,8,-0.8660254037844384,-0.5000000000000004,2,0.39435585511331855,0.9189578116202306,-0.9975640502598242,-0.06975647374412527
2015-08-03,1,40,30,35,1.0,12,13.6,291,113,26,10,1008,22,34,12,35,14,34,8,5.883333333333333,19.533333333333335,96.6,8,-0.8660254037844384,-0.5000000000000004,3,0.5712682150947923,0.8207634412072763,0.3583679495453004,-0.9335804264972017
2015-08-04,1,39,28,33,0.0,13,13.6,297,113,38,10,1007,11,33,15,33,15,33,8,5.9,19.516666666666666,96.6,8,-0.8660254037844384,-0.5000000000000004,4,0.7247927872291199,0.6889669190756866,0.45399049973954664,-0.891006524188368
2015-08-05,1,37,26,31,0.0,14,13.6,286,113,41,10,1007,3,31,15,31,16,31,8,5.9,19.516666666666666,89.7,8,-0.8660254037844384,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,0.2756373558169994,-0.9612616959383188
2015-08-06,1,35,25,29,0.0,16,13.6,285,113,43,10,1008,1,29,14,29,18,29,7,5.916666666666667,19.5,82.8,8,-0.8660254037844384,-0.5000000000000004,6,0.9377521321470804,0.3473052528448203,0.2588190451025203,-0.9659258262890684
2015-08-07,1,36,24,30,0.0,16,13.6,280,113,33,10,1009,0,29,10,30,18,29,7,5.916666666666667,19.483333333333334,75.9,8,-0.8660254037844384,-0.5000000000000004,7,0.9884683243281114,0.1514277775045767,0.17364817766692997,-0.9848077530122081
2015-08-08,1,36,27,31,0.0,17,13.6,283,113,27,10,1011,0,30,10,31,20,30,8,5.933333333333334,19.466666666666665,69.0,8,-0.8660254037844384,-0.5000000000000004,8,0.9987165071710528,-0.05064916883871264,0.22495105434386492,-0.9743700647852352
2015-08-09,1,35,25,29,0.0,19,13.6,285,113,37,10,1012,0,28,12,29,22,28,7,5.95,19.45,62.1,8,-0.8660254037844384,-0.5000000000000004,9,0.9680771188662043,-0.2506525322587204,0.2588190451025203,-0.9659258262890684
2015-08-10,1,33,22,27,0.0,21,13.6,286,113,47,10,1011,1,28,14,27,25,28,7,5.95,19.433333333333334,55.2,8,-0.8660254037844384,-0.5000000000000004,10,0.8978045395707416,-0.4403941515576344,0.2756373558169994,-0.9612616959383188
2015-08-11,1,34,22,27,0.0,21,13.6,283,113,49,10,1011,0,28,14,27,25,28,7,5.966666666666667,19.416666666666668,48.3,8,-0.8660254037844384,-0.5000000000000004,11,0.7907757369376989,-0.6121059825476626,0.22495105434386492,-0.9743700647852352
2015-08-12,1,33,22,26,0.0,18,13.6,286,113,52,10,1012,1,27,15,26,21,27,7,5.983333333333333,19.4,41.4,8,-0.8660254037844384,-0.5000000000000004,12,0.6513724827222223,-0.7587581226927909,0.2756373558169994,-0.9612616959383188
2015-08-13,1,34,21,27,0.0,13,13.6,291,113,51,10,1010,2,28,15,27,15,28,7,5.983333333333333,19.383333333333333,34.5,8,-0.8660254037844384,-0.5000000000000004,13,0.48530196253108104,-0.8743466161445821,0.3583679495453004,-0.9335804264972017
2015-08-14,1,36,21,29,0.0,13,13.6,290,113,43,10,1009,0,29,13,29,15,29,7,6.0,19.366666666666667,27.6,8,-0.8660254037844384,-0.5000000000000004,14,0.29936312297335804,-0.9541392564000488,0.342020143325669,-0.9396926207859083
2015-08-15,1,36,25,30,0.0,13,13.6,295,113,40,10,1009,0,30,13,30,15,30,7,6.016666666666667,19.35,20.7,8,-0.8660254037844384,-0.5000000000000004,15,0.10116832198743272,-0.994869323391895,0.4226182617406996,-0.9063077870366499
2015-08-16,1,38,26,33,0.0,9,13.6,280,113,29,10,1008,0,32,10,33,12,32,8,6.016666666666667,19.333333333333332,13.8,8,-0.8660254037844384,-0.5000000000000004,16,-0.10116832198743204,-0.9948693233918952,0.17364817766692997,-0.9848077530122081
2015-08-17,1,39,30,34,0.0,10,13.6,266,113,22,10,1007,0,33,9,34,12,33,8,6.033333333333333,19.316666666666666,6.9,8,-0.8660254037844384,-0.5000000000000004,17,-0.2993631229733582,-0.9541392564000488,-0.06975647374412558,-0.9975640502598242
2015-08-18,1,39,26,32,0.0,11,13.6,314,113,35,10,1007,10,32,13,32,13,32,8,6.05,19.3,0.0,8,-0.8660254037844384,-0.5000000000000004,18,-0.4853019625310808,-0.8743466161445822,0.6946583704589973,-0.7193398003386512
2015-08-19,1,37,25,30,0.0,15,13.6,293,113,45,10,1009,13,31,16,30,18,31,8,6.05,19.283333333333335,0.0,8,-0.8660254037844384,-0.5000000000000004,19,-0.651372482722222,-0.7587581226927911,0.3907311284892735,-0.9205048534524405
2015-08-20,1,36,24,30,0.0,13,13.6,293,113,42,10,1011,0,30,13,30,14,30,7,6.066666666666666,19.266666666666666,6.9,8,-0.8660254037844384,-0.5000000000000004,20,-0.7907757369376986,-0.6121059825476627,0.3907311284892735,-0.9205048534524405
2015-08-21,1,35,24,29,0.0,14,13.6,290,113,43,10,1009,0,29,13,29,16,29,7,6.066666666666666,19.233333333333334,13.8,8,-0.8660254037844384,-0.5000000000000004,21,-0.8978045395707417,-0.44039415155763423,0.342020143325669,-0.9396926207859083
2015-08-22,1,35,23,28,0.0,15,13.6,289,113,42,10,1007,0,28,12,28,17,28,7,6.083333333333333,19.216666666666665,20.7,8,-0.8660254037844384,-0.5000000000000004,22,-0.9680771188662041,-0.2506525322587213,0.3255681544571563,-0.945518575599317
2015-08-23,1,35,23,28,0.0,15,13.6,288,113,42,10,1007,0,28,12,28,17,28,7,6.1,19.2,27.6,8,-0.8660254037844384,-0.5000000000000004,23,-0.9987165071710528,-0.05064916883871355,0.30901699437494723,-0.9510565162951536
2015-08-24,1,33,21,26,0.0,18,13.6,285,113,50,10,1008,0,27,13,26,21,27,7,6.1,19.183333333333334,34.5,8,-0.8660254037844384,-0.5000000000000004,24,-0.9884683243281114,0.15142777750457667,0.2588190451025203,-0.9659258262890684
2015-08-25,1,32,21,26,0.0,16,13.6,289,113,50,10,1008,1,26,13,26,18,26,7,6.116666666666666,19.166666666666668,41.4,8,-0.8660254037844384,-0.5000000000000004,25,-0.9377521321470804,0.3473052528448203,0.3255681544571563,-0.945518575599317
2015-08-26,1,32,23,27,0.0,12,13.6,293,113,48,10,1008,0,27,13,27,14,27,7,6.133333333333334,19.15,48.3,8,-0.8660254037844384,-0.5000000000000004,26,-0.848644257494751,0.5289640103269624,0.3907311284892735,-0.9205048534524405
2015-08-27,1,33,23,27,0.0,15,13.6,292,113,45,10,1010,0,27,12,27,17,27,7,6.133333333333334,19.116666666666667,55.2,8,-0.8660254037844384,-0.5000000000000004,27,-0.72479278722912,0.6889669190756865,0.37460659341591196,-0.9271838545667874
2015-08-28,1,33,23,27,0.0,15,13.6,291,113,44,10,1012,0,27,12,27,17,27,7,6.15,19.1,62.1,8,-0.8660254037844384,-0.5000000000000004,28,-0.5712682150947924,0.8207634412072763,0.3583679495453004,-0.9335804264972017
2015-08-29,1,33,23,27,0.0,14,13.6,297,113,46,10,1011,0,27,13,27,16,27,7,6.15,19.083333333333332,69.0,8,-0.8660254037844384,-0.5000000000000004,29,-0.3943558551133187,0.9189578116202306,0.45399049973954664,-0.891006524188368
2015-08-30,1,31,22,26,0.0,17,13.6,286,113,48,10,1011,1,26,13,26,20,26,7,6.166666666666667,19.066666666666666,75.9,8,-0.8660254037844384,-0.5000000000000004,30,-0.20129852008866114,0.9795299412524943,0.2756373558169994,-0.9612616959383188
2015-08-31,1,30,21,25,0.0,17,13.6,291,113,49,10,1011,5,26,13,25,20,26,7,6.183333333333334,19.033333333333335,82.8,8,-0.8660254037844384,-0.5000000000000004,31,-2.4492935982947064e-16,1.0,0.3583679495453004,-0.9335804264972017
2015-09-01,1,32,20,26,0.01,13,13.6,299,113,57,10,1009,16,27,16,26,16,27,7,6.183333333333334,19.016666666666666,96.6,9,-1.0,-1.8369701987210297e-16,1,0.20129852008866006,0.9795299412524945,0.4848096202463373,-0.8746197071393956
2015-09-02,1,35,23,29,0.0,12,13.6,294,113,40,10,1010,2,29,12,29,14,29,7,6.2,19.0,96.6,9,-1.0,-1.8369701987210297e-16,2,0.39435585511331855,0.9189578116202306,0.40673664307579976,-0.9135454576426011
2015-09-03,1,35,24,28,0.0,13,13.6,302,113,45,10,1010,0,29,14,28,15,29,7,6.2,18.983333333333334,89.7,9,-1.0,-1.8369701987210297e-16,3,0.5712682150947923,0.8207634412072763,0.5299192642332047,-0.8480480961564262
2015-09-04,1,26,22,25,0.0,10,13.6,305,113,64,10,1010,4,27,18,26,12,27,6,6.216666666666667,18.95,82.8,9,-1.0,-1.8369701987210297e-16,4,0.7247927872291199,0.6889669190756866,0.573576436351046,-0.8191520442889918
2015-09-05,1,33,21,27,0.0,13,13.6,295,113,49,10,1009,8,28,14,27,16,28,7,6.233333333333333,18.933333333333334,75.9,9,-1.0,-1.8369701987210297e-16,5,0.8486442574947509,0.5289640103269624,0.4226182617406996,-0.9063077870366499
2015-09-06,1,32,20,26,0.0,13,13.6,291,113,50,10,1010,16,27,14,26,16,27,7,6.233333333333333,18.916666666666668,69.0,9,-1.0,-1.8369701987210297e-16,6,0.9377521321470804,0.3473052528448203,0.3583679495453004,-0.9335804264972017
2015-09-07,1,36,24,30,0.0,11,13.6,314,113,40,10,1008,1,31,14,31,13,31,8,6.25,18.883333333333333,62.1,9,-1.0,-1.8369701987210297e-16,7,0.9884683243281114,0.1514277775045767,0.6946583704589973,-0.7193398003386512
2015-09-08,1,38,26,32,1.0,11,13.6,297,113,32,10,1007,2,32,12,32,13,32,8,6.25,18.866666666666667,55.2,9,-1.0,-1.8369701987210297e-16,8,0.9987165071710528,-0.05064916883871264,0.45399049973954664,-0.891006524188368
2015-09-09,1,38,27,32,0.0,11,13.6,319,113,24,10,1009,1,31,8,32,13,31,8,6.266666666666667,18.85,48.3,9,-1.0,-1.8369701987210297e-16,9,0.9680771188662043,-0.2506525322587204,0.7547095802227719,-0.6560590289905074
2015-09-10,1,39,27,33,0.0,11,13.6,249,113,20,10,1011,2,32,5,33,14,32,8,6.283333333333333,18.816666666666666,41.4,9,-1.0,-1.8369701987210297e-16,10,0.8978045395707416,-0.4403941515576344,-0.3583679495453007,-0.9335804264972016
2015-09-11,1,38,27,32,0.0,12,13.6,220,113,22,10,1011,14,31,7,32,15,31,8,6.283333333333333,18.8,34.5,9,-1.0,-1.8369701987210297e-16,11,0.7907757369376989,-0.6121059825476626,-0.766044443118978,-0.6427876096865393
2015-09-12,1,36,25,31,0.0,12,13.3,288,116,33,10,1011,33,30,11,31,15,30,8,6.3,18.783333333333335,27.6,9,-1.0,-1.8369701987210297e-16,12,0.6513724827222223,-0.7587581226927909,0.30901699437494723,-0.9510565162951536
2015-09-13,1,35,24,30,2.4,9,13.6,293,176,35,10,1012,19,29,11,30,11,29,6,6.3,18.766666666666666,20.7,9,-1.0,-1.8369701987210297e-16,13,0.48530196253108104,-0.8743466161445821,0.3907311284892735,-0.9205048534524405
2015-09-14,1,36,26,31,8.3,10,13.3,284,176,35,9,1012,39,30,12,31,13,30,7,6.316666666666666,18.733333333333334,13.8,9,-1.0,-1.8369701987210297e-16,14,0.29936312297335804,-0.9541392564000488,0.24192189559966745,-0.9702957262759966
2015-09-15,1,35,25,30,0.0,12,13.6,289,113,43,10,1011,7,30,15,30,14,30,7,6.333333333333333,18.716666666666665,6.9,9,-1.0,-1.8369701987210297e-16,15,0.10116832198743272,-0.994869323391895,0.3255681544571563,-0.945518575599317
2015-09-16,1,27,24,26,0.0,8,13.6,300,113,54,10,1011,5,27,15,26,9,27,7,6.333333333333333,18.7,0.0,9,-1.0,-1.8369701987210297e-16,16,-0.10116832198743204,-0.9948693233918952,0.5000000000000001,-0.8660254037844386
2015-09-17,1,31,19,25,0.01,12,13.6,287,113,51,10,1010,16,26,13,26,14,26,6,6.35,18.666666666666668,0.0,9,-1.0,-1.8369701987210297e-16,17,-0.2993631229733582,-0.9541392564000488,0.2923717047227367,-0.9563047559630354
2015-09-18,1,31,19,25,0.0,12,13.3,295,113,49,10,1010,17,26,13,26,15,26,6,6.366666666666666,18.65,6.9,9,-1.0,-1.8369701987210297e-16,18,-0.4853019625310808,-0.8743466161445822,0.4226182617406996,-0.9063077870366499
2015-09-19,1,31,19,25,0.18,12,13.6,275,113,49,10,1011,17,26,12,25,15,26,6,6.366666666666666,18.633333333333333,13.8,9,-1.0,-1.8369701987210297e-16,19,-0.651372482722222,-0.7587581226927911,0.08715574274765789,-0.9961946980917455
2015-09-20,1,30,19,24,0.08,12,13.6,280,113,51,10,1011,25,26,13,25,15,26,6,6.383333333333334,18.6,20.7,9,-1.0,-1.8369701987210297e-16,20,-0.7907757369376986,-0.6121059825476627,0.17364817766692997,-0.9848077530122081
2015-09-21,1,29,22,25,0.0,18,13.6,280,113,37,10,1011,2,25,9,25,22,25,7,6.383333333333334,18.583333333333332,27.6,9,-1.0,-1.8369701987210297e-16,21,-0.8978045395707417,-0.44039415155763423,0.17364817766692997,-0.9848077530122081
2015-09-22,1,31,22,27,0.0,8,13.6,285,113,31,10,1011,0,26,5,27,9,26,7,6.4,18.566666666666666,34.5,9,-1.0,-1.8369701987210297e-16,22,-0.9680771188662041,-0.2506525322587213,0.2588190451025203,-0.9659258262890684
2015-09-23,1,34,24,29,0.0,9,13.6,240,113,22,10,1013,0,27,4,29,10,27,7,6.416666666666667,18.533333333333335,41.4,9,-1.0,-1.8369701987210297e-16,23,-0.9987165071710528,-0.05064916883871355,-0.5000000000000004,-0.8660254037844384
2015-09-24,1,33,23,27,0.0,12,13.3,305,113,36,10,1015,20,27,10,27,14,27,7,6.416666666666667,18.516666666666666,48.3,9,-1.0,-1.8369701987210297e-16,24,-0.9884683243281114,0.15142777750457667,0.573576436351046,-0.8191520442889918
2015-09-25,1,31,22,26,0.0,15,13.6,290,113,35,10,1013,3,26,9,26,18,26,7,6.433333333333334,18.5,55.2,9,-1.0,-1.8369701987210297e-16,25,-0.9377521321470804,0.3473052528448203,0.342020143325669,-0.9396926207859083
2015-09-26,1,30,21,25,0.0,15,13.6,286,113,39,10,1012,0,26,10,25,18,26,7,6.433333333333334,18.466666666666665,62.1,9,-1.0,-1.8369701987210297e-16,26,-0.848644257494751,0.5289640103269624,0.2756373558169994,-0.9612616959383188
2015-09-27,1,30,21,25,0.0,11,13.6,301,113,50,10,1013,1,25,12,25,12,25,6,6.45,18.45,69.0,9,-1.0,-1.8369701987210297e-16,27,-0.72479278722912,0.6889669190756865,0.5150380749100542,-0.8571673007021123
2015-09-28,1,30,21,25,0.0,12,13.6,296,113,52,10,1013,1,26,13,25,14,26,6,6.466666666666667,18.433333333333334,75.9,9,-1.0,-1.8369701987210297e-16,28,-0.5712682150947924,0.8207634412072763,0.4383711467890774,-0.898794046299167
2015-09-29,1,29,20,24,0.0,16,13.6,290,113,58,10,1013,6,25,15,24,19,25,6,6.466666666666667,18.4,82.8,9,-1.0,-1.8369701987210297e-16,29,-0.3943558551133187,0.9189578116202306,0.342020143325669,-0.9396926207859083
2015-09-30,1,29,21,25,0.5,10,13.6,301,116,50,10,1013,22,26,13,25,11,26,7,6.483333333333333,18.383333333333333,89.7,9,-1.0,-1.8369701987210297e-16,30,-0.20129852008866114,0.9795299412524943,0.5150380749100542,-0.8571673007021123
2015-10-01,1,34,23,27,0.2,12,13.6,169,113,45,10,1013,8,28,13,27,14,28,7,6.5,18.366666666666667,96.6,10,-0.8660254037844386,0.5000000000000001,1,0.20129852008866006,0.9795299412524945,-0.981627183447664,0.19080899537654497
2015-10-02,1,32,22,27,0.2,11,13.6,291,113,53,10,1016,6,27,15,27,12,27,7,6.5,18.333333333333332,96.6,10,-0.8660254037844386,0.5000000000000001,2,0.39435585511331855,0.9189578116202306,0.3583679495453004,-0.9335804264972017
2015-10-03,1,32,23,27,0.0,10,13.6,303,113,52,10,1019,0,28,15,27,12,28,7,6.516666666666667,18.316666666666666,89.7,10,-0.8660254037844386,0.5000000000000001,3,0.5712682150947923,0.8207634412072763,0.5446390350150266,-0.8386705679454243
2015-10-04,1,31,22,26,0.0,10,13.6,295,113,54,10,1017,1,27,14,26,12,27,7,6.533333333333333,18.3,82.8,10,-0.8660254037844386,0.5000000000000001,4,0.7247927872291199,0.6889669190756866,0.4226182617406996,-0.9063077870366499
2015-10-05,1,30,20,24,0.0,12,13.6,294,113,60,10,1013,6,24,15,24,14,24,6,6.533333333333333,18.283333333333335,75.9,10,-0.8660254037844386,0.5000000000000001,5,0.8486442574947509,0.5289640103269624,0.40673664307579976,-0.9135454576426011
2015-10-06,1,27,19,22,0.0,17,13.6,280,113,58,10,1009,12,23,13,22,20,23,6,6.55,18.25,69.0,10,-0.8660254037844386,0.5000000000000001,6,0.9377521321470804,0.3473052528448203,0.17364817766692997,-0.9848077530122081
2015-10-07,1,24,18,21,0.3,22,12.1,261,113,59,10,1010,31,21,12,21,25,21,6,6.566666666666666,18.233333333333334,62.1,10,-0.8660254037844386,0.5000000000000001,7,0.9884683243281114,0.1514277775045767,-0.15643446504023104,-0.9876883405951377
2015-10-08,1,25,17,21,0.0,19,13.6,270,113,57,10,1013,13,21,12,21,22,21,6,6.566666666666666,18.216666666666665,55.2,10,-0.8660254037844386,0.5000000000000001,8,0.9987165071710528,-0.05064916883871264,-1.8369701987210297e-16,-1.0
2015-10-09,1,26,18,22,0.0,18,13.6,271,113,58,10,1014,8,23,13,22,21,22,6,6.583333333333333,18.2,48.3,10,-0.8660254037844386,0.5000000000000001,9,0.9680771188662043,-0.2506525322587204,0.01745240643728313,-0.9998476951563913
2015-10-10,1,27,18,23,0.0,7,13.3,308,113,61,10,1015,20,23,14,23,8,23,6,6.6,18.166666666666668,41.4,10,-0.8660254037844386,0.5000000000000001,10,0.8978045395707416,-0.4403941515576344,0.6156614753256585,-0.7880107536067218
2015-10-11,1,32,21,27,0.1,8,13.6,64,113,34,10,1014,6,26,9,27,11,26,7,6.6,18.15,34.5,10,-0.8660254037844386,0.5000000000000001,11,0.7907757369376989,-0.6121059825476626,0.43837114678907746,0.898794046299167
2015-10-12,1,32,23,27,3.9,11,13.6,189,113,34,10,1013,9,27,9,27,15,27,7,6.616666666666667,18.133333333333333,27.6,10,-0.8660254037844386,0.5000000000000001,12,0.6513724827222223,-0.7587581226927909,-0.9876883405951378,-0.15643446504023073
2015-10-13,1,30,22,25,1.9,12,13.6,297,116,45,10,1014,18,26,11,25,14,26,7,6.633333333333333,18.116666666666667,20.7,10,-0.8660254037844386,0.5000000000000001,13,0.48530196253108104,-0.8743466161445821,0.45399049973954664,-0.891006524188368
2015-10-14,1,29,21,25,0.0,10,13.6,302,113,56,10,1014,2,25,14,25,12,25,6,6.633333333333333,18.1,13.8,10,-0.8660254037844386,0.5000000000000001,14,0.29936312297335804,-0.9541392564000488,0.5299192642332047,-0.8480480961564262
2015-10-15,1,30,21,25,0.0,6,13.6,317,113,46,10,1015,1,26,11,25,7,26,7,6.65,18.083333333333332,6.9,10,-0.8660254037844386,0.5000000000000001,15,0.10116832198743272,-0.994869323391895,0.7313537016191707,-0.6819983600624983
