date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,day
2016-07-18,3,35,21,28,0.0,12,13.1,113,37,10,1007,0,11,18,5.866666666666667,19.683333333333334,69.0,7,18
2016-07-19,3,35,21,28,0.0,12,13.1,113,39,10,1007,0,11,18,5.883333333333333,19.666666666666668,75.9,7,19
2016-07-20,3,35,21,28,0.0,13,13.1,113,40,10,1007,0,11,19,5.883333333333333,19.666666666666668,82.8,7,20
2016-07-21,3,34,21,28,0.0,11,13.1,113,40,10,1007,1,11,16,5.9,19.65,89.7,7,21
2016-07-22,3,35,21,28,0.0,11,13.1,113,39,10,1007,2,11,16,5.9,19.65,96.6,7,22
2016-07-23,3,35,21,29,0.0,11,13.1,113,38,10,1007,0,11,17,5.916666666666667,19.633333333333333,96.6,7,23
2016-07-24,3,36,21,29,0.0,12,13.1,113,36,10,1007,1,10,18,5.916666666666667,19.633333333333333,89.7,7,24
2016-07-25,3,36,22,29,0.0,11,13.1,113,35,10,1007,1,10,17,5.933333333333334,19.616666666666667,82.8,7,25
2016-07-26,3,36,22,29,0.0,11,13.1,113,38,10,1008,3,11,17,5.95,19.616666666666667,75.9,7,26
2016-07-27,3,35,22,29,0.0,12,13.1,113,38,10,1008,1,11,19,5.95,19.6,69.0,7,27
2016-07-28,3,38,25,31,0.0,15,13.1,113,42,10,1006,0,15,23,5.966666666666667,19.58333333333333,62.1,7,28
2016-07-29,3,39,25,31,0.0,13,13.1,113,39,10,1005,0,15,22,5.966666666666667,19.58333333333333,55.2,7,29
2016-07-30,3,38,25,31,0.0,12,13.1,113,46,10,1005,0,16,19,5.983333333333333,19.566666666666663,48.3,7,30
2016-07-31,3,38,24,30,0.0,8,13.1,113,43,10,1006,0,16,13,5.983333333333333,19.55,41.4,7,31
2016-08-01,3,39,25,31,0.0,8,13.1,113,40,10,1007,0,15,13,6.0,19.55,34.5,8,1
2016-08-02,3,39,26,32,0.0,13,13.1,113,40,10,1007,4,16,21,6.016666666666667,19.53333333333333,27.6,8,2
2016-08-03,3,38,26,31,0.0,13,13.1,113,34,10,1006,2,13,20,6.016666666666667,19.516666666666666,20.7,8,3
2016-08-04,3,38,25,31,0.0,12,13.1,113,38,10,1006,0,14,20,6.033333333333333,19.5,13.8,8,4
2016-08-05,3,37,24,30,0.0,12,13.1,113,33,10,1008,1,11,20,6.033333333333333,19.48333333333333,6.9,8,5
2016-08-06,3,37,23,29,0.0,12,13.1,113,34,10,1010,0,10,21,6.05,19.48333333333333,0.0,8,6
2016-08-07,3,37,23,29,0.0,14,13.1,113,34,10,1009,0,11,23,6.05,19.466666666666665,0.0,8,7
2016-08-08,3,37,21,29,0.0,16,13.1,113,50,10,1009,0,16,24,6.066666666666666,19.45,6.9,8,8
2016-08-09,3,38,22,30,0.0,15,13.1,113,43,10,1007,0,14,24,6.083333333333333,19.433333333333334,13.8,8,9
2016-08-10,3,36,23,29,0.0,10,13.1,113,50,10,1008,0,17,16,6.083333333333333,19.416666666666668,20.7,8,10
2016-08-11,3,36,22,29,0.0,12,13.1,113,50,10,1009,0,16,18,6.1,19.4,27.6,8,11
2016-08-12,3,36,22,29,0.0,13,13.1,113,50,10,1010,0,16,19,6.1,19.383333333333333,34.5,8,12
2016-08-13,3,37,22,29,0.0,11,13.1,113,47,10,1009,0,16,18,6.116666666666666,19.366666666666667,41.4,8,13
2016-08-14,3,37,23,29,0.0,14,13.1,113,45,10,1010,0,15,23,6.116666666666666,19.35,48.3,8,14
2016-08-15,3,36,23,29,0.0,15,13.1,113,53,10,1010,0,17,22,6.133333333333334,19.33333333333333,55.2,8,15
2016-08-16,3,35,22,28,0.0,13,13.1,113,48,10,1009,0,15,20,6.15,19.316666666666663,62.1,8,16
2016-08-17,3,34,22,27,0.0,14,13.1,113,48,10,1008,0,15,21,6.15,19.3,69.0,8,17
2016-08-18,3,35,21,27,0.0,13,13.1,113,49,10,1008,0,15,20,6.166666666666667,19.28333333333333,75.9,8,18
2016-08-19,3,36,21,28,0.0,11,13.1,113,48,10,1008,0,15,17,6.166666666666667,19.266666666666666,82.8,8,19
2016-08-20,3,37,22,29,0.0,8,13.1,113,44,10,1008,1,15,13,6.183333333333334,19.25,89.7,8,20
2016-08-21,3,37,23,29,0.0,11,13.1,113,41,10,1009,0,14,18,6.183333333333334,19.23333333333333,96.6,8,21
2016-08-22,3,37,23,29,0.0,13,13.1,113,43,10,1010,1,14,20,6.2,19.216666666666665,96.6,8,22
2016-08-23,3,37,22,29,0.0,14,13.1,113,43,10,1009,0,14,21,6.2,19.2,89.7,8,23
2016-08-24,3,37,21,29,0.0,14,13.1,113,50,10,1008,0,16,21,6.216666666666667,19.183333333333334,82.8,8,24
2016-08-25,3,37,21,29,0.0,14,13.1,113,52,10,1008,0,18,18,6.233333333333333,19.166666666666668,75.9,8,25
2016-08-26,3,37,22,29,0.0,14,13.1,113,47,10,1010,3,16,22,6.233333333333333,19.15,69.0,8,26
2016-08-27,3,38,22,29,0.0,16,13.1,113,49,10,1012,8,16,24,6.25,19.133333333333333,62.1,8,27
2016-08-28,3,37,21,29,0.0,17,13.1,113,53,10,1012,6,17,24,6.25,19.116666666666667,55.2,8,28
2016-08-29,3,38,22,28,0.0,17,13.1,113,55,10,1010,11,18,23,6.266666666666667,19.08333333333333,48.3,8,29
2016-08-30,3,35,21,28,0.0,17,13.1,113,56,10,1009,2,18,24,6.266666666666667,19.066666666666663,41.4,8,30
2016-08-31,3,37,26,32,0.0,17,13.1,113,45,10,1009,0,17,21,6.283333333333333,19.05,34.5,8,31
2016-09-01,3,36,21,28,0.0,15,13.1,113,51,10,1009,0,16,23,6.283333333333333,19.03333333333333,20.7,9,1
2016-09-02,3,35,21,28,0.0,12,13.1,113,39,10,1008,0,11,19,6.3,19.016666666666666,13.8,9,2
2016-09-03,3,34,20,27,0.0,13,13.1,113,46,10,1009,0,13,21,6.3,18.98333333333333,6.9,9,3
2016-09-04,3,34,20,27,0.0,10,13.1,113,42,10,1012,0,12,17,6.316666666666666,18.966666666666665,0.0,9,4
2016-09-05,3,35,21,27,0.0,12,13.1,113,38,10,1014,0,11,20,6.316666666666666,18.95,0.0,9,5
2016-09-06,3,35,21,27,0.0,15,13.1,113,42,10,1014,0,12,23,6.333333333333333,18.933333333333334,6.9,9,6
2016-09-07,3,35,20,27,0.0,16,13.1,113,52,10,1012,0,16,24,6.333333333333333,18.916666666666668,13.8,9,7
2016-09-08,3,35,22,28,0.0,15,13.1,113,57,10,1010,0,17,22,6.35,18.883333333333333,20.7,9,8
2016-09-09,3,36,22,28,0.0,10,13.1,113,51,10,1010,0,16,17,6.35,18.866666666666667,27.6,9,9
2016-09-10,3,37,21,29,0.0,11,13.1,113,39,10,1011,0,12,20,6.366666666666666,18.85,34.5,9,10
2016-09-11,3,37,22,29,0.0,13,13.1,113,33,10,1012,0,10,22,6.366666666666666,18.83333333333333,41.4,9,11
2016-09-12,3,37,22,28,0.0,15,13.1,113,42,10,1011,0,13,24,6.383333333333334,18.8,48.3,9,12
2016-09-13,3,35,21,27,0.0,16,13.1,113,55,10,1011,0,16,23,6.383333333333334,18.78333333333333,55.2,9,13
2016-09-14,3,35,20,27,0.0,15,13.1,113,49,10,1011,0,14,23,6.4,18.766666666666666,62.1,9,14
2016-09-15,3,36,21,27,0.0,15,13.1,113,45,10,1010,0,13,24,6.416666666666667,18.75,69.0,9,15
2016-09-16,3,34,20,26,0.0,13,13.1,113,49,10,1011,0,14,20,6.416666666666667,18.73333333333333,75.9,9,16
2016-09-17,3,34,20,26,0.0,13,13.1,113,47,10,1011,0,13,20,6.433333333333334,18.7,82.8,9,17
2016-09-18,3,34,20,26,0.0,14,13.1,113,46,10,1012,0,13,22,6.433333333333334,18.683333333333334,89.7,9,18
2016-09-19,3,35,19,26,0.0,13,13.1,113,41,10,1012,0,11,22,6.45,18.666666666666668,96.6,9,19
2016-09-20,3,37,21,28,0.0,13,13.1,113,33,10,1011,0,9,22,6.45,18.65,96.6,9,20
2016-09-21,3,37,20,28,0.0,10,13.1,113,33,10,1012,0,9,19,6.466666666666667,18.616666666666667,89.7,9,21
2016-09-22,3,36,22,28,0.0,12,13.1,113,34,10,1014,0,10,20,6.466666666666667,18.6,82.8,9,22
2016-09-23,3,32,19,25,0.0,17,13.1,113,54,10,1014,1,14,24,6.483333333333333,18.58333333333333,75.9,9,23
2016-09-24,3,34,18,25,0.0,15,13.1,113,52,10,1012,2,13,23,6.483333333333333,18.566666666666663,69.0,9,24
2016-09-25,3,33,19,25,0.0,13,13.1,113,52,10,1009,0,14,20,6.5,18.53333333333333,62.1,9,25
2016-09-26,3,32,18,24,0.0,11,13.1,113,54,10,1012,0,13,18,6.5,18.516666666666666,55.2,9,26
2016-09-27,3,32,17,23,0.0,13,13.1,113,49,10,1015,0,11,21,6.516666666666667,18.5,48.3,9,27
2016-09-28,3,32,17,24,0.0,14,13.1,113,50,10,1017,0,12,23,6.516666666666667,18.48333333333333,41.4,9,28
2016-09-29,3,33,18,25,0.0,14,13.1,113,48,10,1015,0,12,24,6.533333333333333,18.45,34.5,9,29
2016-09-30,3,34,19,25,0.0,15,13.1,113,42,10,1013,0,10,24,6.55,18.433333333333334,27.6,9,30
2016-10-01,3,35,19,27,0.0,11,13.1,113,30,10,1012,0,6,21,6.55,18.416666666666668,20.7,10,1
2016-10-02,3,36,21,27,0.0,8,13.1,113,24,10,1012,0,5,15,6.566666666666666,18.4,13.8,10,2
2016-10-03,3,36,21,27,0.0,6,13.1,113,25,10,1012,0,5,12,6.566666666666666,18.383333333333333,6.9,10,3
2016-10-04,3,34,19,25,0.0,10,13.1,113,37,10,1011,0,9,17,6.583333333333333,18.35,0.0,10,4
2016-10-05,3,33,18,24,0.0,11,13.1,113,39,10,1011,0,8,19,6.583333333333333,18.33333333333333,0.0,10,5
2016-10-06,3,33,18,24,0.0,12,13.1,113,43,10,1013,0,10,21,6.6,18.316666666666663,6.9,10,6
2016-10-07,3,32,18,24,0.0,13,13.1,113,55,10,1014,0,13,21,6.616666666666667,18.3,13.8,10,7
2016-10-08,3,31,17,23,0.0,13,13.1,113,58,10,1016,0,14,21,6.616666666666667,18.28333333333333,20.7,10,8
2016-10-09,3,34,17,24,0.0,12,13.1,113,42,10,1016,0,9,21,6.633333333333333,18.266666666666666,27.6,10,9
2016-10-10,3,33,18,24,0.0,12,13.1,113,43,10,1015,0,10,21,6.633333333333333,18.25,34.5,10,10
2016-10-11,3,33,18,24,0.0,13,13.1,113,43,10,1015,0,10,22,6.65,18.216666666666665,41.4,10,11
2016-10-12,3,34,18,25,0.0,11,13.1,113,34,10,1015,7,7,21,6.666666666666667,18.2,48.3,10,12
2016-10-13,3,35,19,26,0.0,11,13.1,113,29,10,1015,0,6,20,6.666666666666667,18.183333333333334,55.2,10,13
2016-10-14,3,34,20,25,0.0,7,13.1,113,29,10,1014,0,6,13,6.683333333333334,18.166666666666668,62.1,10,14
2016-10-15,3,33,18,24,0.0,10,13.1,113,38,10,1013,2,9,18,6.683333333333334,18.15,69.0,10,15
2016-10-16,3,33,18,24,0.0,6,13.1,113,38,10,1013,11,8,11,6.7,18.133333333333333,75.9,10,16
2016-10-17,3,31,17,23,0.0,9,13.1,113,51,10,1014,1,12,15,6.716666666666667,18.116666666666667,82.8,10,17
2016-10-18,3,31,17,23,0.0,9,13.1,113,45,10,1015,8,10,16,6.716666666666667,18.1,89.7,10,18
2016-10-19,3,30,16,22,0.0,11,13.1,113,47,10,1015,0,10,20,6.733333333333333,18.08333333333333,96.6,10,19
2016-10-20,3,31,17,23,0.0,11,13.1,113,47,10,1014,0,10,19,6.75,18.066666666666663,96.6,10,20
2016-10-21,3,31,17,23,0.0,12,13.1,113,54,10,1013,0,12,21,6.75,18.05,89.7,10,21
2016-10-22,3,30,17,22,0.0,12,13.1,113,63,10,1015,0,14,20,6.766666666666667,18.03333333333333,82.8,10,22
2016-10-23,3,29,16,21,0.0,13,12.0,119,60,10,1016,31,13,21,6.783333333333333,18.016666666666666,75.9,10,23
2016-10-24,3,30,16,22,0.0,15,13.1,113,51,10,1015,0,10,24,6.783333333333333,18.0,69.0,10,24
2016-10-25,3,29,17,22,0.0,12,13.1,113,47,10,1012,3,10,21,6.8,17.983333333333334,62.1,10,25
2016-10-26,3,30,17,22,0.0,6,13.1,113,48,10,1011,2,10,10,6.816666666666666,17.966666666666665,55.2,10,26
2016-10-27,3,30,18,22,2.4,7,13.1,113,49,10,1014,7,11,12,6.833333333333333,17.966666666666665,48.3,10,27
2016-10-28,3,28,17,22,0.5,4,13.1,113,57,10,1016,4,12,8,6.833333333333333,17.95,41.4,10,28
2016-10-29,3,30,17,22,0.0,8,13.1,113,52,10,1017,0,11,15,6.85,17.933333333333334,34.5,10,29
2016-10-30,3,30,17,22,0.0,10,13.1,113,54,10,1016,0,12,17,6.866666666666667,17.916666666666668,27.6,10,30
2016-10-31,3,28,16,21,0.0,8,13.1,113,62,10,1016,0,13,14,6.883333333333333,17.9,20.7,10,31
2016-11-01,3,28,16,20,0.0,9,13.1,113,57,10,1015,2,11,16,6.883333333333333,17.9,6.9,11,1
2016-11-02,3,24,14,18,0.0,12,13.1,113,58,10,1017,4,9,20,6.9,17.883333333333333,0.0,11,2
2016-11-03,3,27,16,20,0.0,7,13.1,113,50,10,1018,0,9,13,6.916666666666667,17.866666666666667,0.0,11,3
2016-11-04,3,25,14,18,0.0,13,13.1,113,61,10,1020,1,10,21,6.933333333333334,17.85,6.9,11,4
2016-11-05,3,25,14,18,0.0,13,13.1,113,60,10,1020,0,9,21,6.933333333333334,17.85,13.8,11,5
2016-11-06,3,24,13,18,0.0,12,13.1,113,56,10,1021,1,9,20,6.95,17.833333333333332,20.7,11,6
2016-11-07,3,27,14,19,0.0,7,13.1,113,45,10,1022,13,7,14,6.966666666666667,17.816666666666666,27.6,11,7
2016-11-08,3,29,15,20,0.0,7,13.1,113,32,10,1021,3,3,14,6.983333333333333,17.816666666666666,34.5,11,8
2016-11-09,3,31,16,22,0.0,5,13.1,113,33,10,1019,3,4,10,7.0,17.8,41.4,11,9
2016-11-10,3,31,17,23,0.0,5,13.1,113,35,10,1019,14,6,10,7.0,17.783333333333335,48.3,11,10
2016-11-11,3,30,17,22,0.0,13,13.1,113,39,10,1020,4,7,22,7.016666666666667,17.783333333333335,55.2,11,11
2016-11-12,3,31,17,22,0.0,9,13.1,113,44,10,1019,13,9,16,7.033333333333333,17.766666666666666,62.1,11,12
2016-11-13,3,32,18,23,0.0,8,13.1,113,36,10,1019,3,6,15,7.05,17.766666666666666,69.0,11,13
2016-11-14,3,31,17,22,0.0,9,13.1,113,43,10,1018,3,8,16,7.066666666666666,17.75,75.9,11,14
2016-11-15,3,28,16,20,0.0,10,13.1,113,55,10,1017,2,11,18,7.066666666666666,17.75,82.8,11,15
2016-11-16,3,24,15,18,0.0,14,13.1,113,65,10,1016,28,11,21,7.083333333333333,17.733333333333334,89.7,11,16
2016-11-17,3,22,13,17,0.0,14,13.1,113,59,10,1017,30,9,21,7.1,17.733333333333334,96.6,11,17
2016-11-18,3,27,14,19,0.0,9,13.1,113,49,10,1017,16,8,16,7.116666666666666,17.733333333333334,96.6,11,18
2016-11-19,3,28,16,21,0.0,7,12.0,116,44,10,1016,42,9,12,7.133333333333334,17.716666666666665,89.7,11,19
2016-11-20,3,28,18,23,0.0,6,13.1,113,41,10,1014,18,9,12,7.15,17.716666666666665,82.8,11,20
2016-11-21,3,28,20,23,0.0,7,13.1,113,36,10,1015,7,7,13,7.15,17.716666666666665,75.9,11,21
2016-11-22,3,27,19,23,0.0,8,13.1,113,28,10,1016,22,3,16,7.166666666666667,17.7,69.0,11,22
2016-11-23,3,25,16,20,0.3,10,13.1,113,28,10,1016,12,1,18,7.183333333333334,17.7,62.1,11,23
2016-11-24,3,22,15,18,0.0,14,13.1,113,20,10,1017,2,-6,23,7.2,17.7,55.2,11,24
2016-11-25,3,20,10,14,0.0,11,13.1,113,12,10,1017,0,-15,20,7.216666666666667,17.7,48.3,11,25
2016-11-26,3,21,8,14,0.0,10,13.1,113,14,10,1017,2,-13,18,7.233333333333333,17.683333333333334,41.4,11,26
2016-11-27,3,23,9,15,0.0,8,13.1,113,22,10,1017,0,-7,14,7.233333333333333,17.683333333333334,34.5,11,27
2016-11-28,3,24,11,16,0.0,7,13.1,113,50,10,1017,4,5,12,7.25,17.683333333333334,27.6,11,28
2016-11-29,3,25,12,18,0.0,7,13.1,113,46,10,1016,18,5,14,7.266666666666667,17.683333333333334,20.7,11,29
2016-11-30,3,26,14,19,0.12,9,13.1,113,47,10,1014,27,7,15,7.283333333333333,17.683333333333334,13.8,11,30
2016-12-01,3,24,10,17,0.0,19,13.1,113,49,10,1013,13,5,27,7.3,17.683333333333334,6.9,12,1
2016-12-02,3,18,8,12,0.0,7,13.1,113,55,10,1019,10,3,12,7.3,17.683333333333334,0.0,12,2
2016-12-03,3,21,8,13,0.0,9,13.1,113,51,10,1024,13,3,16,7.316666666666666,17.683333333333334,0.0,12,3
2016-12-04,3,23,10,15,0.0,9,12.0,113,43,10,1022,29,2,17,7.333333333333333,17.683333333333334,6.9,12,4
2016-12-05,3,22,11,15,0.0,11,13.1,113,47,10,1020,0,3,19,7.35,17.683333333333334,13.8,12,5
2016-12-06,3,22,10,15,0.0,11,13.1,113,46,10,1021,2,3,20,7.35,17.683333333333334,20.7,12,6
2016-12-07,3,22,11,15,0.0,11,13.1,113,41,10,1022,2,2,20,7.366666666666666,17.683333333333334,27.6,12,7
2016-12-08,3,22,10,15,0.0,12,13.1,113,45,10,1022,1,3,21,7.383333333333334,17.7,34.5,12,8
2016-12-09,3,21,10,14,0.0,11,13.1,113,48,10,1023,1,3,19,7.4,17.7,41.4,12,9
2016-12-10,3,20,8,12,0.0,11,13.1,113,39,10,1022,0,-2,20,7.4,17.7,48.3,12,10
2016-12-11,3,20,7,12,0.0,12,13.1,113,54,10,1022,0,3,20,7.416666666666667,17.7,55.2,12,11
2016-12-12,3,22,8,13,0.0,7,13.1,113,46,10,1019,2,1,13,7.433333333333334,17.7,62.1,12,12
2016-12-13,3,21,9,13,0.0,6,13.1,113,52,10,1016,2,3,10,7.433333333333334,17.716666666666665,69.0,12,13
2016-12-14,3,18,7,13,1.2,21,12.0,353,57,10,1015,37,4,31,7.45,17.716666666666665,75.9,12,14
2016-12-15,3,16,5,10,0.0,9,13.1,113,60,10,1022,5,2,15,7.466666666666667,17.716666666666665,82.8,12,15
2016-12-16,3,19,7,12,0.0,8,13.1,113,45,10,1022,15,0,15,7.466666666666667,17.733333333333334,89.7,12,16
2016-12-17,3,19,8,13,0.0,10,13.1,113,49,10,1024,7,2,17,7.483333333333333,17.733333333333334,96.6,12,17
2016-12-18,3,20,9,13,0.0,9,13.1,113,55,10,1023,6,4,16,7.483333333333333,17.75,96.6,12,18
2016-12-19,3,17,8,11,0.0,10,13.1,113,66,10,1023,7,5,16,7.5,17.75,89.7,12,19
2016-12-20,3,16,6,10,0.0,12,13.1,113,54,10,1024,6,1,19,7.5,17.766666666666666,82.8,12,20
2016-12-21,3,18,6,11,0.0,6,13.1,113,35,10,1019,2,-5,11,7.516666666666667,17.766666666666666,75.9,12,21
2016-12-22,3,21,9,14,0.0,8,13.1,113,38,10,1018,11,-1,15,7.516666666666667,17.766666666666666,69.0,12,22
2016-12-23,3,20,10,15,0.5,7,10.7,116,45,9,1019,48,3,11,7.533333333333333,17.783333333333335,62.1,12,23
2016-12-24,3,18,10,13,4.4,12,13.1,113,61,9,1017,32,6,17,7.533333333333333,17.8,55.2,12,24
2016-12-25,3,16,8,11,0.0,5,13.1,113,52,10,1019,3,1,8,7.55,17.8,48.3,12,25
2016-12-26,3,17,7,11,0.0,5,13.1,113,55,10,1021,1,2,8,7.55,17.816666666666666,41.4,12,26
2016-12-27,3,17,6,12,0.0,12,13.1,113,52,10,1020,20,2,17,7.566666666666666,17.816666666666666,34.5,12,27
2016-12-28,3,17,6,11,0.0,7,13.1,113,51,10,1021,0,1,13,7.566666666666666,17.833333333333332,27.6,12,28
2016-12-29,3,17,7,11,0.0,6,13.1,113,47,10,1018,0,0,11,7.566666666666666,17.85,20.7,12,29
2016-12-30,3,18,7,11,0.0,5,13.1,113,48,10,1020,3,0,8,7.583333333333333,17.85,13.8,12,30
2016-12-31,3,16,8,11,0.0,11,13.1,113,46,10,1022,3,0,18,7.583333333333333,17.866666666666667,6.9,12,31
2017-01-01,3,17,7,11,0.0,9,13.1,113,46,10,1022,22,0,15,7.583333333333333,17.883333333333333,0.0,1,1
2017-01-02,3,16,6,10,0.0,11,13.1,113,47,10,1023,0,-1,18,7.583333333333333,17.883333333333333,6.9,1,2
2017-01-03,3,17,6,11,0.0,10,13.1,113,40,10,1024,1,-3,17,7.6,17.9,13.8,1,3
2017-01-04,3,17,6,11,0.0,10,13.1,113,49,10,1023,1,0,17,7.6,17.916666666666668,20.7,1,4
2017-01-05,3,18,7,12,0.0,10,10.7,122,37,10,1023,54,-2,18,7.6,17.933333333333334,27.6,1,5
2017-01-06,3,21,9,14,0.0,7,13.1,113,35,10,1016,1,-2,13,7.6,17.933333333333334,34.5,1,6
2017-01-07,3,19,9,13,0.0,7,13.1,113,36,10,1016,0,-2,13,7.6,17.95,41.4,1,7
2017-01-08,3,16,7,10,0.0,7,13.1,113,45,10,1016,1,-2,13,7.6,17.966666666666665,48.3,1,8
2017-01-09,3,15,5,9,0.0,5,13.1,113,48,10,1019,2,-2,9,7.6,17.983333333333334,55.2,1,9
2017-01-10,3,18,6,11,0.0,7,13.1,113,34,10,1019,7,-5,13,7.6,17.983333333333334,62.1,1,10
2017-01-11,3,19,7,12,0.0,9,13.1,113,30,10,1022,20,-6,16,7.6,18.0,69.0,1,11
2017-01-12,3,22,9,14,0.0,9,13.1,113,31,10,1021,25,-4,16,7.6,18.016666666666666,75.9,1,12
2017-01-13,3,19,8,12,0.0,10,13.1,113,48,10,1019,13,1,18,7.6,18.03333333333333,82.8,1,13
2017-01-14,3,21,10,15,0.0,8,13.1,116,32,10,1013,49,-2,14,7.6,18.05,89.7,1,14
2017-01-15,3,19,10,14,0.0,12,13.1,113,56,10,1016,3,5,18,7.6,18.05,96.6,1,15
2017-01-16,3,20,9,14,0.0,9,10.7,119,48,10,1018,49,3,15,7.6,18.066666666666663,96.6,1,16
2017-01-17,3,23,12,16,0.0,6,12.0,113,36,10,1017,58,1,12,7.6,18.08333333333333,89.7,1,17
2017-01-18,3,23,12,16,0.0,8,9.5,122,37,10,1018,54,1,13,7.583333333333333,18.1,82.8,1,18
2017-01-19,3,20,9,13,0.0,12,13.1,113,55,10,1021,0,4,20,7.583333333333333,18.116666666666667,75.9,1,19
2017-01-20,3,21,9,14,0.0,11,13.1,113,39,10,1020,30,0,18,7.583333333333333,18.133333333333333,69.0,1,20
2017-01-21,3,19,9,13,0.0,12,13.1,113,50,10,1019,0,2,19,7.583333333333333,18.133333333333333,62.1,1,21
2017-01-22,3,19,7,12,0.0,11,13.1,113,46,10,1021,11,0,17,7.566666666666666,18.15,55.2,1,22
2017-01-23,3,21,9,14,0.0,9,13.1,113,29,10,1021,1,-5,15,7.566666666666666,18.166666666666668,48.3,1,23
2017-01-24,3,24,11,17,0.0,9,13.1,116,27,10,1019,25,-3,18,7.566666666666666,18.183333333333334,41.4,1,24
2017-01-25,3,26,14,19,0.0,8,12.0,116,31,10,1017,52,2,15,7.55,18.2,34.5,1,25
2017-01-26,3,20,12,15,0.0,11,13.1,113,56,10,1017,30,6,17,7.55,18.216666666666665,27.6,1,26
2017-01-27,3,17,8,12,0.0,17,13.1,113,55,10,1019,16,3,24,7.533333333333333,18.23333333333333,20.7,1,27
2017-01-28,3,15,4,10,0.0,13,13.1,113,55,10,1020,15,1,18,7.533333333333333,18.23333333333333,13.8,1,28
2017-01-29,3,17,5,10,0.0,8,13.1,113,55,10,1022,3,1,14,7.516666666666667,18.25,6.9,1,29
2017-01-30,3,18,7,11,0.0,11,13.1,113,46,10,1018,1,0,17,7.516666666666667,18.266666666666666,0.0,1,30
2017-01-31,3,16,6,10,0.0,9,13.1,113,58,10,1020,10,2,14,7.5,18.28333333333333,0.0,1,31
2017-02-01,3,14,7,10,0.1,11,10.7,119,65,10,1024,42,4,17,7.5,18.3,13.8,2,1
2017-02-02,3,13,4,9,0.0,12,13.1,113,45,10,1029,0,-3,19,7.483333333333333,18.316666666666663,20.7,2,2
2017-02-03,3,18,5,11,0.0,9,13.1,113,27,10,1027,0,-9,16,7.483333333333333,18.316666666666663,27.6,2,3
2017-02-04,3,20,7,12,0.0,10,13.1,113,17,10,1022,7,-13,18,7.466666666666667,18.33333333333333,34.5,2,4
2017-02-05,3,20,7,13,0.0,11,13.1,113,26,10,1020,0,-7,19,7.45,18.35,41.4,2,5
2017-02-06,3,21,8,14,0.0,12,13.1,113,38,10,1022,0,-2,20,7.45,18.366666666666667,48.3,2,6
2017-02-07,3,23,10,16,0.0,11,13.1,113,24,10,1018,0,-5,20,7.433333333333334,18.383333333333333,55.2,2,7
2017-02-08,3,24,12,16,0.0,8,13.1,113,27,10,1012,2,-3,15,7.416666666666667,18.4,62.1,2,8
2017-02-09,3,19,10,15,0.0,11,13.1,113,41,10,1017,0,2,18,7.4,18.4,69.0,2,9
2017-02-10,3,22,10,15,0.0,6,13.1,113,34,10,1016,0,-1,11,7.4,18.416666666666668,75.9,2,10
2017-02-11,3,20,9,15,0.0,9,13.1,113,48,10,1014,5,4,15,7.383333333333334,18.433333333333334,82.8,2,11
2017-02-12,3,18,11,14,0.0,9,13.1,113,57,10,1015,16,5,13,7.366666666666666,18.45,89.7,2,12
2017-02-13,3,16,10,13,0.1,8,13.1,113,60,10,1017,28,5,11,7.35,18.45,96.6,2,13
2017-02-14,3,16,7,11,0.0,8,13.1,113,57,10,1020,23,2,13,7.333333333333333,18.466666666666665,96.6,2,14
2017-02-15,3,15,6,10,0.0,10,13.1,113,56,10,1020,25,1,15,7.333333333333333,18.48333333333333,89.7,2,15
2017-02-16,3,14,5,9,2.3,12,12.0,113,62,10,1018,45,2,16,7.316666666666666,18.5,82.8,2,16
2017-02-17,3,14,4,9,0.7,14,13.1,113,53,10,1024,14,0,19,7.3,18.516666666666666,75.9,2,17
2017-02-18,3,17,8,11,0.0,8,13.1,113,37,10,1026,0,-4,13,7.283333333333333,18.516666666666666,69.0,2,18
2017-02-19,3,19,7,13,0.0,9,13.1,113,22,10,1024,0,-9,16,7.266666666666667,18.53333333333333,62.1,2,19
2017-02-20,3,20,9,14,0.0,10,13.1,113,24,10,1020,0,-7,17,7.25,18.55,55.2,2,20
2017-02-21,3,19,7,13,0.0,10,13.1,113,43,10,1018,0,0,15,7.233333333333333,18.566666666666663,48.3,2,21
2017-02-22,3,18,8,12,0.0,10,13.1,113,50,10,1016,15,2,15,7.216666666666667,18.566666666666663,41.4,2,22
2017-02-23,3,19,7,12,0.0,13,13.1,113,58,10,1021,4,4,19,7.2,18.58333333333333,34.5,2,23
2017-02-24,3,22,10,15,0.0,9,13.1,113,30,10,1023,0,-3,16,7.183333333333334,18.6,27.6,2,24
2017-02-25,3,23,11,17,0.0,8,13.1,113,25,10,1022,1,-4,15,7.166666666666667,18.6,20.7,2,25
2017-02-26,3,24,12,18,0.0,8,13.1,113,23,10,1019,0,-4,14,7.15,18.616666666666667,13.8,2,26
2017-02-27,3,26,13,19,0.0,6,13.1,113,26,10,1014,9,-1,12,7.133333333333334,18.633333333333333,6.9,2,27
2017-02-28,3,26,15,20,0.2,8,13.1,113,36,10,1011,8,4,13,7.116666666666666,18.633333333333333,0.0,2,28
