date,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-08-18,43,15,27,0.0,15,13.1,113,39,10,1007,0,9,22,6.166666666666667,19.28333333333333,27.6,8,-0.8660254037844384,-0.5000000000000004,18,-0.4853019625310808,-0.8743466161445822,-0.8571673007021123,-0.5150380749100542
2008-08-19,39,14,26,0.0,18,13.1,113,48,10,1006,0,11,26,6.166666666666667,19.266666666666666,34.5,8,-0.8660254037844384,-0.5000000000000004,19,-0.651372482722222,-0.7587581226927911,0.9455185755993168,-0.3255681544571567
2008-08-20,40,15,26,0.0,14,13.1,113,44,10,1006,0,11,21,6.183333333333334,19.25,41.4,8,-0.8660254037844384,-0.5000000000000004,20,-0.7907757369376986,-0.6121059825476627,0.8829475928589269,-0.4694715627858908
2008-08-21,36,15,24,0.0,12,13.1,113,47,10,1008,0,9,20,6.183333333333334,19.23333333333333,48.3,8,-0.8660254037844384,-0.5000000000000004,21,-0.8978045395707417,-0.4403941515576342,0.8090169943749473,-0.5877852522924734
2008-08-22,39,14,26,0.0,11,13.1,113,39,10,1008,1,8,18,6.2,19.216666666666665,55.2,8,-0.8660254037844384,-0.5000000000000004,22,-0.968077118866204,-0.2506525322587213,0.2249510543438649,-0.9743700647852352
2008-08-23,39,15,26,0.0,9,13.1,113,40,10,1006,2,8,14,6.2,19.2,62.1,8,-0.8660254037844384,-0.5000000000000004,23,-0.9987165071710528,-0.0506491688387135,0.1391731009600654,-0.9902680687415704
2008-08-24,38,13,24,0.0,10,13.1,113,43,10,1007,1,8,16,6.216666666666667,19.183333333333334,69.0,8,-0.8660254037844384,-0.5000000000000004,24,-0.9884683243281114,0.1514277775045766,0.788010753606722,-0.6156614753256582
2008-08-25,39,13,25,0.0,10,13.1,113,35,10,1010,0,5,16,6.216666666666667,19.166666666666668,75.9,8,-0.8660254037844384,-0.5000000000000004,25,-0.9377521321470804,0.3473052528448203,-0.9135454576426008,-0.4067366430758002
2008-08-26,40,14,26,0.0,11,13.1,113,41,10,1009,0,9,17,6.233333333333333,19.15,82.8,8,-0.8660254037844384,-0.5000000000000004,26,-0.848644257494751,0.5289640103269624,-0.8090169943749476,-0.587785252292473
2008-08-27,42,15,28,0.0,11,13.1,113,45,10,1008,4,11,18,6.25,19.133333333333333,89.7,8,-0.8660254037844384,-0.5000000000000004,27,-0.72479278722912,0.6889669190756865,-0.8290375725550418,-0.5591929034707467
2008-08-28,44,16,31,0.0,9,13.1,113,43,10,1007,12,13,16,6.25,19.116666666666667,96.6,8,-0.8660254037844384,-0.5000000000000004,28,-0.5712682150947924,0.8207634412072763,-0.9271838545667874,-0.374606593415912
2008-08-29,43,21,30,0.0,15,13.1,113,41,10,1009,10,13,23,6.266666666666667,19.08333333333333,96.6,8,-0.8660254037844384,-0.5000000000000004,29,-0.3943558551133187,0.9189578116202306,-0.3090169943749475,-0.9510565162951536
2008-08-30,43,17,28,0.0,13,13.1,113,44,10,1009,6,11,20,6.266666666666667,19.066666666666663,89.7,8,-0.8660254037844384,-0.5000000000000004,30,-0.2012985200886611,0.9795299412524944,-0.2588190451025206,-0.9659258262890684
2008-08-31,40,17,26,0.0,16,13.1,113,57,9,1009,12,15,23,6.283333333333333,19.05,82.8,8,-0.8660254037844384,-0.5000000000000004,31,-2.4492935982947064e-16,1.0,0.4226182617406996,-0.90630778703665
2008-09-01,41,15,26,0.0,15,13.1,113,57,9,1009,8,15,20,6.283333333333333,19.03333333333333,69.0,9,-1.0,-1.8369701987210294e-16,1,0.20129852008866,0.9795299412524944,0.4226182617406996,-0.90630778703665
2008-09-02,40,15,25,0.0,17,13.1,113,61,9,1010,12,16,23,6.3,19.016666666666666,62.1,9,-1.0,-1.8369701987210294e-16,2,0.3943558551133185,0.9189578116202306,0.4383711467890774,-0.898794046299167
2008-09-03,39,14,24,0.0,16,13.1,113,61,9,1010,20,15,23,6.3,19.0,55.2,9,-1.0,-1.8369701987210294e-16,3,0.5712682150947923,0.8207634412072763,0.4848096202463373,-0.8746197071393956
2008-09-04,44,16,27,0.0,13,13.1,113,55,10,1008,16,14,21,6.316666666666666,18.966666666666665,48.3,9,-1.0,-1.8369701987210294e-16,4,0.7247927872291199,0.6889669190756866,-0.788010753606722,-0.6156614753256582
2008-09-05,43,17,28,0.0,14,13.1,113,53,10,1009,19,15,21,6.316666666666666,18.95,41.4,9,-1.0,-1.8369701987210294e-16,5,0.8486442574947509,0.5289640103269624,-0.3583679495453007,-0.9335804264972016
2008-09-06,41,19,30,0.0,11,13.1,116,49,10,1008,28,16,18,6.333333333333333,18.933333333333334,34.5,9,-1.0,-1.8369701987210294e-16,6,0.9377521321470804,0.3473052528448203,0.4067366430757997,-0.9135454576426012
2008-09-07,43,22,30,0.0,10,13.1,113,40,10,1007,23,13,16,6.333333333333333,18.916666666666668,27.6,9,-1.0,-1.8369701987210294e-16,7,0.9884683243281114,0.1514277775045767,-0.8571673007021123,-0.5150380749100542
